best_match_score,__id_left,__id_right,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,short_name,long_name,club_name,league_name,pace,shooting,passing,dribbling,defending,physic,player_positions
0.7448700754473229,87_left,704_right,534,Aaron Cresswell,31,2739,3,1.0325381252914667,0,3.0066566653549667,18,26,7,0,D,West Ham,3,1.0325381252914667,6.834942104294896,4.891463637351991,A. Cresswell,Aaron Cresswell,West Ham United,English Premier League,70.0,60.0,74.0,75.0,75.0,66.0,"LB, CB"
0.9554307464699512,88_left,691_right,730,Patrick van Aanholt,29,2517,3,2.0403428077697754,2,3.5544371623545885,27,32,0,0,D,Crystal Palace,2,1.2791739702224731,5.900496690534055,4.38724836986512,P. van Aanholt,Patrick van Aanholt,Crystal Palace,English Premier League,86.0,68.0,71.0,76.0,71.0,71.0,LB
0.7016997859567542,89_left,20_right,751,N&#039;Golo Kanté,22,1733,3,1.54391295555979,0,1.5202719774097204,18,27,4,0,M S,Chelsea,3,1.54391295555979,7.209238461218773,4.8379845172166815,N. Kanté,N'Golo Kanté,Chelsea,English Premier League,77.0,66.0,76.0,81.0,86.0,82.0,"CDM, CM"
0.9772279687873693,90_left,1282_right,757,Jeffrey Schlupp,17,1035,3,2.1849748892709613,1,0.9487967370077968,18,7,2,0,D F M S,Crystal Palace,3,2.1849748892709613,3.2428497234359384,1.12852843105793,J. Schlupp,Jeffrey Schlupp,Crystal Palace,English Premier League,86.0,68.0,66.0,74.0,69.0,76.0,"LM, CM, LB"
0.29481195081504263,91_left,221_right,782,Ben Chilwell,27,2382,3,1.0977275781333449,3,3.5355270877480507,16,33,3,0,D M,Leicester,3,1.0977275781333449,10.088156981393695,8.04045776091516,B. Chilwell,Ben Chilwell,Chelsea,English Premier League,76.0,52.0,74.0,78.0,77.0,75.0,LB
-0.2587479417272226,92_left,2727_right,1679,Dominic Solanke,32,1617,3,4.439334521070124,1,1.0535619901493192,32,15,1,0,F M S,Bournemouth,3,4.439334521070124,6.863944223150611,2.4171569310128693,D. Revan,Dominic Revan,Aston Villa,English Premier League,61.0,27.0,39.0,45.0,54.0,60.0,"CB, LB"
-0.20974525681277542,93_left,1929_right,1723,Roberto Pereyra,28,1656,3,3.1468859259039164,0,1.3600244047120214,21,20,4,0,F M S,Watford,2,2.385717058554292,4.776893117465079,1.6259918306022882,R. Insigne,Roberto Insigne,Benevento,Italian Serie A,82.0,63.0,71.0,73.0,27.0,39.0,"CF, RM, RW"
0.09985079221973678,94_left,61_right,2496,Rodri,35,2488,3,0.7440791316330433,2,2.9102930314838886,24,33,8,0,D M S,Manchester City,3,0.7440791316330433,22.69725015386939,21.217174431309108,Rodri,Rodrigo Hernández Cascante,Manchester City,English Premier League,65.0,68.0,77.0,77.0,82.0,79.0,"CDM, CM"
0.7174547862956866,95_left,606_right,3203,Issa Diop,32,2767,3,1.795262912288308,1,1.8284027930349112,16,5,8,0,D S,West Ham,3,1.795262912288308,3.8434446472674613,3.6186532843858,I. Diop,Issa Diop,West Ham United,English Premier League,65.0,36.0,52.0,55.0,79.0,80.0,CB
0.2390173362666376,96_left,63_right,3303,Ricardo Pereira,28,2520,3,1.2652331655845046,2,4.018951584585011,18,27,1,0,D M,Leicester,3,1.2652331655845046,11.059817846864462,8.115902204066515,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,Leicester City,English Premier League,83.0,66.0,79.0,82.0,81.0,76.0,RB
0.6221850519101005,97_left,456_right,5549,Luka Milivojevic,31,2519,3,2.4957156693562865,1,1.7364521408453584,31,29,12,0,M S,Crystal Palace,1,0.973377994261682,4.504622876644135,3.986329460516572,L. Milivojević,Luka Milivojević,Crystal Palace,English Premier League,54.0,67.0,76.0,67.0,77.0,82.0,"CDM, CM"
0.7861985704743089,98_left,381_right,5560,Scott McTominay,27,1771,3,2.021982869133353,1,1.4312139973044395,29,16,2,0,M S,Manchester United,3,2.021982869133353,5.719030223786831,4.453569738194346,S. McTominay,Scott McTominay,Manchester United,English Premier League,68.0,71.0,75.0,76.0,76.0,84.0,"CDM, CM"
0.7340800567929768,99_left,616_right,5595,Daniel James,33,2291,3,3.603131093084812,6,4.264184528961779,42,26,4,0,F M S,Manchester United,3,3.603131093084812,11.158989392220974,5.398974547162652,D. James,Daniel James,Manchester United,English Premier League,95.0,70.0,69.0,77.0,43.0,63.0,"RM, LM"
0.5671331384640041,100_left,215_right,5956,Youri Tielemans,37,2849,3,2.7923809867352247,6,5.1860996782779685,56,53,2,0,M S,Leicester,3,2.7923809867352247,17.103863075375553,11.131553751416504,Y. Tielemans,Youri Tielemans,Leicester City,English Premier League,64.0,78.0,82.0,79.0,69.0,71.0,CM
0.41871136726322433,101_left,515_right,6048,Lewis Dunk,36,3233,3,3.719277739524841,3,1.2634232500568032,31,14,9,0,D,Brighton,3,3.719277739524841,8.553321623243393,8.347681748680769,L. Dunk,Lewis Dunk,Brighton & Hove Albion,English Premier League,51.0,49.0,62.0,63.0,79.0,78.0,CB
0.5162901200015994,102_left,947_right,6122,Douglas Luiz,36,2602,3,2.2777954377233978,2,2.0041146669536833,38,17,8,0,M S,Aston Villa,3,2.2777954377233978,5.569815007969737,3.3965176343917847,Douglas Luiz,Douglas Luiz Soares de Paulo,Aston Villa,English Premier League,66.0,67.0,73.0,74.0,71.0,70.0,"CDM, CM"
0.730831237919189,103_left,1461_right,6382,Pedro Neto,29,911,3,1.8934477604925632,3,2.6262175496667624,17,14,3,0,F M S,Wolverhampton Wanderers,3,1.8934477604925632,7.689651545137168,4.652863252907991,Pedro Neto,Pedro Lomba Neto,Wolverhampton Wanderers,English Premier League,85.0,66.0,62.0,78.0,28.0,48.0,"LW, CF, RW"
0.6526746157100344,104_left,1868_right,6504,Michael Obafemi,21,654,3,2.154612448066473,2,1.2253467291593552,12,10,1,0,F S,Southampton,3,2.154612448066473,2.883793210610748,0.5151654873043299,M. Obafemi,Michael Obafemi,Southampton,English Premier League,79.0,69.0,56.0,72.0,23.0,65.0,ST
0.01896575772959771,105_left,575_right,7063,Bernard,27,1267,3,1.6975654624402523,2,2.3037222437560563,12,24,2,0,M S,Everton,3,1.6975654624402523,6.573716748505831,3.0494456132873893,Bernard,Bernard Anício Caldeira Duarte,Everton,English Premier League,84.0,68.0,73.0,85.0,39.0,44.0,LM
0.601254663528448,106_left,992_right,7699,Adam Webster,31,2668,3,1.5777928959578276,1,1.0943768145516517,16,10,4,0,D,Brighton,3,1.5777928959578276,6.3907621800899514,6.152603227645159,A. Webster,Adam Webster,Brighton & Hove Albion,English Premier League,68.0,29.0,59.0,68.0,75.0,74.0,CB
0.7184778449351794,107_left,1396_right,7712,Billy Sharp,25,1045,3,4.138954329304397,2,3.010327694937587,16,15,1,1,F S,Sheffield United,3,4.138954329304397,5.812581459991634,1.037148229777813,B. Sharp,Billy Sharp,Sheffield United,English Premier League,57.0,74.0,62.0,64.0,42.0,68.0,ST
0.8473729188825331,108_left,1104_right,7721,Conor Hourihane,27,1549,3,1.628339322283864,5,5.731440916657448,29,38,4,0,M S,Aston Villa,3,1.628339322283864,6.007942508906126,3.1574677284806967,C. Hourihane,Conor Hourihane,Aston Villa,English Premier League,64.0,70.0,76.0,70.0,66.0,74.0,"CM, CDM"
0.8521437244109235,109_left,791_right,7723,John McGinn,28,2323,3,3.9825730072334413,3,2.6177591122686863,55,37,3,0,M S,Aston Villa,3,3.9825730072334413,9.970860671252012,5.289585173130035,J. McGinn,John McGinn,Aston Villa,English Premier League,70.0,71.0,72.0,78.0,71.0,79.0,CM
0.4001396486790119,110_left,1144_right,7752,Gabriel Martinelli,14,643,3,2.2424834556877613,0,0.11354188434779645,12,2,1,0,M S,Arsenal,3,2.2424834556877613,2.995933029800653,0.6399076562374829,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,Arsenal,English Premier League,86.0,69.0,62.0,76.0,44.0,67.0,"LW, LM, ST"
0.3744574954734167,111_left,1779_right,7991,Aaron Connolly,24,1279,3,4.553525606170297,1,0.5620171576738358,36,6,0,0,F S,Brighton,3,4.553525606170297,4.3567821215838185,0.35419941134750843,A. Connolly,Aaron Anthony Connolly,Brighton & Hove Albion,English Premier League,77.0,69.0,48.0,70.0,20.0,61.0,ST
0.4889921537967147,112_left,212_right,8288,Tomas Soucek,13,1042,3,2.4183740243315697,0,0.3432552432641387,20,5,0,0,M S,West Ham,3,2.4183740243315697,3.8731958633288737,2.18582923989743,T. Souček,Tomáš Souček,West Ham United,English Premier League,65.0,69.0,73.0,73.0,80.0,83.0,"CDM, CM"
0.4979100569425398,113_left,120_right,8300,Steven Bergwijn,14,698,3,1.1783158108592031,1,1.1285143066197634,9,13,2,0,F M S,Tottenham,3,1.1783158108592031,2.955224387347698,1.4037167243659496,S. Bergwijn,Steven Bergwijn,Tottenham Hotspur,English Premier League,87.0,79.0,78.0,85.0,39.0,72.0,"LM, LW, RM"
0.6104190076150213,114_left,519_right,76,Fabian Schär,22,1675,2,1.0595882823690772,0,0.1013798899948597,20,4,5,0,D M S,Newcastle United,2,1.0595882823690772,2.578661961480975,1.8653056677430868,F. Schär,Fabian Lukas Schär,Newcastle United,English Premier League,61.0,69.0,71.0,69.0,79.0,76.0,CB
0.19505432464788533,115_left,968_right,87,Joelinton,38,2722,2,6.031041044741869,2,3.101166108623147,50,29,7,0,F M S,Newcastle United,2,6.031041044741869,12.042083878070116,4.822176840156316,Joelinton,Joelinton Cassio Apolinário de Lira,Newcastle United,English Premier League,77.0,72.0,60.0,74.0,43.0,81.0,"ST, LM"
0.421649236886576,116_left,708_right,239,Pascal Groß,29,1812,2,1.456096992827952,4,5.954704690724611,29,59,4,0,F M S,Brighton,2,1.456096992827952,8.312001302838327,6.019404185935855,P. Groß,Pascal Groß,Brighton & Hove Albion,English Premier League,52.0,72.0,81.0,75.0,59.0,71.0,"CM, CAM, RM"
0.5647122470603712,117_left,149_right,314,Ilkay Gündogan,31,2006,2,4.346703093498944,1,2.919196378439665,32,34,7,0,M S,Manchester City,1,2.8244022410362963,19.26157466694713,15.24622955173254,I. Gündoğan,İlkay Gündoğan,Manchester City,English Premier League,66.0,74.0,84.0,84.0,72.0,71.0,"CM, CDM"
0.28323741181333245,118_left,422_right,371,Sokratis,19,1698,2,1.450504781678319,0,0.7529756426811218,7,2,6,0,D,Arsenal,2,1.450504781678319,4.3421516017988315,4.3421516017988315,Sokratis,Sokratis Papastathopoulos,Arsenal,English Premier League,66.0,53.0,52.0,59.0,78.0,81.0,CB
0.6653661408131091,119_left,692_right,461,Matt Ritchie,18,1321,2,1.5107395369559526,1,2.3453650511801243,26,32,4,0,D M S,Newcastle United,2,0.7495706640183926,2.739802846685052,1.4184193424880505,M. Ritchie,Matt Ritchie,Newcastle United,English Premier League,71.0,74.0,77.0,76.0,66.0,69.0,"RM, LWB"
0.5655349854345744,120_left,312_right,489,James Milner,22,895,2,2.16473350673914,2,0.934652116149664,12,11,4,0,D M S,Liverpool,0,0.6423958018422127,6.646241307258606,5.740981161594392,J. Milner,James Philip Milner,Liverpool,English Premier League,58.0,70.0,82.0,77.0,77.0,77.0,"CM, RB, LB"
-0.275867545435116,121_left,421_right,501,Danny Welbeck,18,791,2,3.3855950385332108,0,0.2354272771626711,22,3,0,0,F M S,Watford,2,3.3855950385332108,3.556654464453459,0.2847990179434419,D. Rose,Danny Rose,Tottenham Hotspur,English Premier League,75.0,61.0,72.0,76.0,77.0,72.0,"LB, LWB"
0.8259812052359042,122_left,864_right,503,Theo Walcott,25,1310,2,3.4808373413980007,3,3.973367288708687,31,19,1,0,D M S,Everton,2,3.4808373413980007,8.397085671313107,2.6071585807949305,T. Walcott,Theo Walcott,Everton,English Premier League,86.0,70.0,69.0,78.0,39.0,60.0,RM
0.7185921066747245,123_left,686_right,528,Angelo Ogbonna,31,2790,2,1.3031471576541662,0,0.07013970427215101,13,2,4,0,D,West Ham,2,1.3031471576541662,2.9479992613196373,2.8165107313543563,A. Ogbonna,Angelo Obinze Ogbonna,West Ham United,English Premier League,53.0,39.0,58.0,60.0,79.0,74.0,CB
0.3011951051622345,124_left,384_right,579,Nathan Aké,29,2503,2,3.051247041672468,2,1.962919145822525,25,7,2,0,D,Bournemouth,2,3.051247041672468,3.545500600710511,2.957154842093587,N. Aké,Nathan Aké,Manchester City,English Premier League,74.0,53.0,70.0,71.0,81.0,76.0,CB
0.5922737966400055,125_left,1561_right,606,Christian Benteke,24,1249,2,4.627831593155862,1,2.459479935467243,41,19,4,1,F S,Crystal Palace,2,4.627831593155862,6.465700821951032,0.7189465072005987,C. Benteke,Christian Benteke Liolo,Crystal Palace,English Premier League,57.0,73.0,61.0,64.0,32.0,73.0,ST
0.6406828860177086,126_left,441_right,611,Nicolás Otamendi,24,1705,2,2.054820952937007,0,0.17758418899029493,15,4,3,0,D S,Manchester City,2,2.054820952937007,10.639329377561806,10.601852599531412,N. Otamendi,Nicolás Hernán Otamendi,Manchester City,English Premier League,54.0,57.0,61.0,58.0,80.0,78.0,CB
0.5586624032816084,127_left,73_right,639,Toby Alderweireld,33,2959,2,0.4555981745943427,2,1.22739436943084,15,11,7,0,D,Tottenham,2,0.4555981745943427,8.160165440291166,7.05638075619936,T. Alderweireld,Toby Alderweireld,Tottenham Hotspur,English Premier League,63.0,55.0,72.0,67.0,87.0,79.0,CB
0.5260131255197618,128_left,315_right,644,Erik Lamela,25,1190,2,2.309972669929266,1,1.0113138454034925,29,18,3,0,F M S,Tottenham,2,2.309972669929266,6.637918632477522,4.436078742146492,E. Lamela,Erik Lamela,Tottenham Hotspur,English Premier League,75.0,78.0,80.0,83.0,55.0,71.0,"RM, CAM"
0.1457204620840313,129_left,79_right,646,Christian Eriksen,20,1075,2,1.7644307054579258,2,2.2595173344016075,26,23,5,0,F M S,Tottenham,2,1.7644307054579258,4.081463946029544,1.7793743619695306,C. Eriksen,Christian Dannemann Eriksen,Inter,Italian Serie A,72.0,81.0,88.0,81.0,53.0,63.0,"CAM, CM, RM"
0.7727432820876331,130_left,555_right,669,Ashley Westwood,35,3150,2,1.1751625752076509,6,7.076901875436307,13,54,9,0,M,Burnley,2,1.1751625752076509,9.225508246570826,6.144054684787989,A. Westwood,Ashley Westwood,Burnley,English Premier League,59.0,62.0,79.0,73.0,74.0,76.0,CDM
0.5096116928334975,131_left,105_right,681,César Azpilicueta,36,3234,2,2.5943444352597003,6,6.033903408795595,29,45,1,0,D,Chelsea,2,2.5943444352597003,18.327020969241854,14.643176596611738,Azpilicueta,César Azpilicueta Tanco,Chelsea,English Premier League,67.0,55.0,77.0,72.0,84.0,76.0,"RB, LB"
0.6162351108435822,132_left,735_right,708,Federico Fernández,32,2610,2,1.781357942149043,2,1.4652110189199448,15,4,8,0,D S,Newcastle United,2,1.781357942149043,4.3513939678668985,3.7974872514605518,F. Fernández,Federico Fernández,Newcastle United,English Premier League,48.0,30.0,53.0,50.0,78.0,74.0,CB
0.38576085654037906,133_left,433_right,714,Gylfi Sigurdsson,35,2580,2,4.019367753993721,3,4.011605945415795,46,52,3,0,M S,Everton,1,3.258198897819966,11.04620073735714,7.5212618336081505,G. Sigurðsson,Gylfi Þór Sigurðsson,Everton,English Premier League,55.0,78.0,82.0,78.0,60.0,66.0,"CAM, CM"
0.5446859418018832,134_left,995_right,762,Demarai Gray,21,580,2,2.767196649685502,3,2.233955882489681,23,16,1,0,M S,Leicester,2,2.0060278121382,4.819445710629225,1.8115341179072857,D. Gray,Demarai Gray,Leicester City,English Premier League,87.0,68.0,67.0,81.0,37.0,55.0,LM
0.48060190825503174,135_left,430_right,772,Moussa Sissoko,29,2466,2,2.539252415299416,1,1.6956463251262903,15,16,8,0,D M S,Tottenham,2,2.539252415299416,8.97499118745327,5.875649888068438,M. Sissoko,Moussa Sissoko,Tottenham Hotspur,English Premier League,77.0,63.0,77.0,79.0,77.0,89.0,"CM, CDM, RM"
,136_left,,804,Craig Dawson,29,2356,2,2.240868636406958,0,0.3374612331390381,26,5,6,0,D S,Watford,2,2.240868636406958,4.197167753241956,3.989171052351594,,,,,,,,,,,
0.6248004455803235,137_left,1242_right,839,Shane Long,26,1403,2,4.5295923594385386,2,2.5810975506901737,33,20,0,0,F S,Southampton,2,4.5295923594385386,5.4961594603955755,0.8397864047437906,S. Long,Shane Long,Southampton,English Premier League,82.0,72.0,62.0,73.0,36.0,69.0,ST
0.864354472458558,138_left,872_right,875,Ciaran Clark,14,1192,2,0.7519120462238789,0,0.05486181378364563,6,1,3,0,D,Newcastle United,2,0.7519120462238789,2.04942443408072,2.008845856413245,C. Clark,Ciaran Clark,Newcastle United,English Premier League,51.0,53.0,53.0,54.0,78.0,74.0,CB
0.6460100182876176,139_left,1423_right,1017,Matej Vydra,19,794,2,4.003597117960453,1,0.7459431458264589,18,8,0,0,F S,Burnley,2,4.003597117960453,5.321380101144313,0.6670278105884789,M. Vydra,Matěj Vydra,Burnley,English Premier League,78.0,74.0,67.0,73.0,35.0,59.0,"CF, CAM"
0.8820860083878072,140_left,1014_right,1024,Tyrone Mings,33,2902,2,0.9166155885905028,2,0.5713247507810593,8,7,7,0,D,Aston Villa,2,0.9166155885905028,5.111491244286299,5.068004783242942,T. Mings,Tyrone Mings,Aston Villa,English Premier League,66.0,44.0,64.0,65.0,74.0,80.0,CB
0.4441540635886799,141_left,1155_right,1304,Moise Kean,29,783,2,4.140312344767153,2,2.3373086713254447,30,10,1,0,F S,Everton,2,4.140312344767153,6.865808515809476,1.0858370438218117,M. Kean,Moise Bioty Kean,Everton,English Premier League,78.0,72.0,50.0,77.0,30.0,66.0,ST
0.6255775038219391,142_left,529_right,1653,Michael Keane,31,2550,2,2.0216456521302457,0,0.6693382374942303,14,6,3,0,D S,Everton,2,2.0216456521302457,5.468895569443703,4.870126873254777,M. Keane,Michael Keane,Everton,English Premier League,58.0,49.0,62.0,64.0,79.0,79.0,CB
-0.25482134317630317,143_left,995_right,1660,Andre Gray,23,725,2,2.5895376875996594,0,1.8659746497869487,19,10,1,0,F S,Watford,2,2.5895376875996594,4.6488802786916485,0.2978367395699024,D. Gray,Demarai Gray,Leicester City,English Premier League,87.0,68.0,67.0,81.0,37.0,55.0,LM
0.8167013284375562,144_left,304_right,1665,James Tarkowski,38,3420,2,2.6218691738322377,2,3.58719025272876,21,15,10,0,D,Burnley,2,2.6218691738322377,3.1447287667542696,2.9917289186269045,J. Tarkowski,James Tarkowski,Burnley,English Premier League,59.0,45.0,67.0,63.0,81.0,79.0,CB
0.23937283309063276,145_left,323_right,1676,David Luiz,33,2818,2,1.5601535718888044,1,0.7974880058318377,23,4,5,2,D S,Arsenal,2,1.5601535718888044,9.724225353449585,8.911323081701994,David Luiz,David Luiz Moreira Marinho,Arsenal,English Premier League,60.0,65.0,74.0,71.0,79.0,77.0,CB
0.7514331195848708,146_left,26_right,1688,Andrew Robertson,36,3114,2,1.81459292024374,12,7.897493235766888,22,60,2,0,D S,Liverpool,2,1.81459292024374,20.395998314023014,15.312657188624144,A. Robertson,Andrew Robertson,Liverpool,English Premier League,82.0,62.0,80.0,80.0,81.0,76.0,LB
0.367025567803417,147_left,1117_right,1746,Jeff Hendrick,24,1944,2,2.1020836345851417,2,1.3787488536909225,22,14,8,0,M S,Burnley,2,2.1020836345851417,4.952221877872943,2.4347914345562462,J. Hendrick,Jeff Hendrick,Newcastle United,English Premier League,67.0,68.0,74.0,76.0,70.0,75.0,"RM, CAM, CM"
0.697696594147363,148_left,229_right,1822,Antonio Rüdiger,20,1710,2,0.930454697459936,0,1.1775134578347206,12,5,3,0,D S,Chelsea,2,0.930454697459936,6.220131253823638,6.190619096159935,A. Rüdiger,Antonio Rüdiger,Chelsea,English Premier League,70.0,43.0,67.0,63.0,82.0,80.0,CB
0.3361663220302277,149_left,2322_right,2280,Jonny,35,2907,2,1.6140427179634569,2,1.5668120235204697,19,23,4,0,D M S,Wolverhampton Wanderers,2,1.6140427179634569,10.034513075836005,7.451252224855125,K. Hoever,Ki-Jana Hoever,Wolverhampton Wanderers,English Premier League,71.0,36.0,57.0,64.0,61.0,62.0,"RB, CB"
0.6162717648030024,150_left,389_right,2335,Pablo Fornals,36,2190,2,2.643427435308695,5,2.299053126946092,36,19,3,0,M S,West Ham,2,2.643427435308695,7.556359050795437,4.6695036198943844,Pablo Fornals,Pablo Fornals Malla,West Ham United,English Premier League,68.0,76.0,78.0,80.0,70.0,67.0,"LM, CAM, RM"
-0.1932558504318471,151_left,609_right,3420,Fabinho,28,2063,2,0.3081015255302191,3,1.6751401172950864,12,19,6,0,M S,Liverpool,2,0.3081015255302191,11.502576902508734,10.285107895731926,H. Wilson,Harry Wilson,Liverpool,English Premier League,78.0,78.0,75.0,77.0,44.0,56.0,"RM, CM"
0.7286687785522641,152_left,579_right,3491,Romain Saiss,33,2702,2,3.669838863424957,1,1.2324710749089718,23,12,10,1,D M S,Wolverhampton Wanderers,2,3.669838863424957,10.521784238517283,9.557376708835363,R. Saïss,Romain Saïss,Wolverhampton Wanderers,English Premier League,62.0,56.0,70.0,70.0,78.0,76.0,"CB, CM"
0.014103423837420628,153_left,2744_right,4918,Patrick Cutrone,12,291,2,2.2888070419430733,0,0.4840551167726517,11,2,0,0,F S,Wolverhampton Wanderers,2,2.2888070419430733,2.3112616837024693,0.0,L. Richards,Lewis Richards,Wolverhampton Wanderers,English Premier League,63.0,41.0,48.0,50.0,51.0,62.0,"CB, LWB"
0.15076936263488086,154_left,657_right,5073,Florian Lejeune,6,442,2,0.3811470968648791,0,0.051249224692583084,4,1,0,0,D S,Newcastle United,2,0.3811470968648791,0.26894228905439377,0.2064840979874134,F. Lejeune,Florian Lejeune,Deportivo Alavés,Spain Primera Division,48.0,57.0,61.0,65.0,78.0,76.0,CB
